prefill_chunk_size,kv_cache_size,batch_size,is_prefill,mean_ns,p50_ns,p90_ns,max_ns
0,3008,11,False,300945,301280,324780,369100
0,3008,12,False,290401,290390,311080,317890
0,3008,13,False,287981,282910,306830,320780
0,3008,14,False,290302,287470,314120,324110
0,3008,15,False,287579,283650,308020,316430
0,3008,16,False,289148,284450,311120,313360
0,3008,17,False,289009,285700,311340,318140
0,3008,18,False,290498,288970,309120,311490
0,3008,19,False,288515,288490,303430,311300
0,3008,20,False,288127,286580,304950,311010
0,3008,21,False,288888,284010,309020,344900
0,3008,22,False,286586,281200,307790,315390
0,3008,23,False,287029,282730,310100,314910
0,3008,24,False,289774,288310,309500,315340
0,3008,25,False,288324,284530,308200,313510
0,3008,26,False,287082,280020,310330,312751
0,3008,27,False,288427,283080,311270,314350
0,3008,28,False,291020,285580,309340,345720
0,3008,29,False,288648,285740,308880,324380
0,3008,30,False,285506,284400,305470,306640
0,3008,31,False,285782,282710,305070,315160
0,3008,32,False,286225,283789,306820,320670
0,3072,1,False,295160,294510,314830,320800
0,3072,2,False,297971,291380,318620,333090
0,3072,3,False,295190,288480,319120,339710
0,3072,4,False,296908,295830,317050,339940
0,3072,5,False,294316,295680,309140,325300
0,3072,6,False,293538,293340,312240,324680
0,3072,7,False,294541,294410,314880,326530
0,3072,8,False,296289,295330,314380,343500
0,3072,9,False,292435,291211,311610,320210
0,3072,10,False,293854,294470,314160,321210
0,3072,11,False,293271,285360,318180,334790
0,3072,12,False,296736,296310,316820,343770
0,3072,13,False,291267,288020,319200,328430
0,3072,14,False,293230,290410,317220,335510
0,3072,15,False,293947,292840,325280,326640
0,3072,16,False,292461,293220,306560,324250
0,3072,17,False,297286,297070,317790,350400
0,3072,18,False,291585,294390,308800,320140
0,3072,19,False,294384,291110,317050,327070
0,3072,20,False,298459,297760,323590,335490
0,3072,21,False,286279,285950,307460,317370
0,3072,22,False,290529,286810,315150,325340
0,3072,23,False,290903,290250,321690,323530
0,3072,24,False,293793,292410,316330,330560
0,3072,25,False,292347,287860,315940,321750
0,3072,26,False,292035,290550,308170,325880
0,3072,27,False,290353,288450,312190,327210
0,3072,28,False,291625,292640,317600,318900
0,3072,29,False,285777,281490,308960,317270
0,3072,30,False,285495,284630,301420,314600
0,3072,31,False,290855,289740,316340,319870
0,3072,32,False,290022,289490,310120,322410
0,3136,1,False,288474,288980,308370,318110
0,3136,2,False,285543,285770,300900,314660
0,3136,3,False,286803,285720,304300,312970
0,3136,4,False,288513,286670,307470,313520
0,3136,5,False,287190,286650,309500,312610
0,3136,6,False,289992,287780,309170,338640
0,3136,7,False,290302,292360,308650,320100
0,3136,8,False,290751,291370,311080,322490
0,3136,9,False,291889,287780,307020,374260
0,3136,10,False,290677,288940,310890,349260
0,3136,11,False,287216,287730,306280,307210
0,3136,12,False,289431,286180,314130,323780
0,3136,13,False,290503,287180,311580,318880
0,3136,14,False,288327,287799,307140,308601
0,3136,15,False,288182,286100,307670,312920
0,3136,16,False,290681,289080,310441,330080
0,3136,17,False,289007,285350,308880,323960
0,3136,18,False,287000,282950,306310,312040
0,3136,19,False,289070,289381,302610,320661
0,3136,20,False,288377,287420,307390,312570
0,3136,21,False,294492,293150,318030,322200
0,3136,22,False,287817,285050,308170,312690
0,3136,23,False,287118,284140,303079,325480
0,3136,24,False,289388,288260,306470,323580
0,3136,25,False,313284,305730,358260,442990
0,3136,26,False,292506,295230,306410,327110
0,3136,27,False,292571,287040,310710,312330
0,3136,28,False,290124,289040,307010,314180
0,3136,29,False,295797,291890,320380,390930
0,3136,30,False,293122,292060,308540,337060
0,3136,31,False,292549,289750,317680,318270
0,3136,32,False,291069,291140,310850,316150
0,3200,1,False,295218,294820,311070,316830
0,3200,2,False,297565,294790,316870,330780
0,3200,3,False,300244,292510,327110,336430
0,3200,4,False,299763,290590,330800,334430
0,3200,5,False,293144,295490,311660,323670
0,3200,6,False,293646,287670,315980,323250
0,3200,7,False,290425,289790,312030,320980
0,3200,8,False,292187,290130,314760,329940
0,3200,9,False,288598,285300,315090,334070
0,3200,10,False,286937,283270,307360,319650
0,3200,11,False,291199,287690,308760,363080
0,3200,12,False,288472,287030,306110,313780
0,3200,13,False,289350,285600,309890,326229
0,3200,14,False,288144,282930,307820,322450
0,3200,15,False,290399,287370,311320,327090
0,3200,16,False,289301,285290,311540,331530
0,3200,17,False,290495,292090,308050,332020
0,3200,18,False,291059,290830,312080,353500
0,3200,19,False,292036,290680,310310,317060
0,3200,20,False,292666,290190,309630,329430
0,3200,21,False,288868,284570,308940,309370
0,3200,22,False,291570,290850,313810,315480
0,3200,23,False,291106,290280,311620,318910
0,3200,24,False,288120,284500,311130,316560
0,3200,25,False,289408,289140,308200,310610
0,3200,26,False,287344,285820,307650,311230
0,3200,27,False,289135,286590,307270,328820
0,3200,28,False,291096,286460,311380,319180
0,3200,29,False,290603,286810,311330,318529
0,3200,30,False,290992,291460,302770,313290
0,3200,31,False,289032,287210,305740,315780
0,3200,32,False,297063,294850,330340,344950
0,3264,1,False,295799,290620,314390,317790
0,3264,2,False,299648,299830,314180,324350
0,3264,3,False,299513,301350,313500,317230
0,3264,4,False,295941,298030,311280,319260
0,3264,5,False,293970,299050,306790,314270
0,3264,6,False,293550,292740,315380,330320
0,3264,7,False,297223,295330,316280,328420
0,3264,8,False,294513,292520,314510,327890
0,3264,9,False,293619,293380,311080,315540
0,3264,10,False,293199,292150,316670,322610
0,3264,11,False,295996,292800,318120,326080
0,3264,12,False,293308,294260,310850,316530
0,3264,13,False,293412,291820,319840,323750
0,3264,14,False,294054,293160,310190,318550
0,3264,15,False,293848,288890,317090,326650
0,3264,16,False,292465,291930,311000,317830
0,3264,17,False,296060,297680,316860,325070
0,3264,18,False,291586,289260,310430,327480
0,3264,19,False,294134,293140,312820,318190
0,3264,20,False,292146,289150,319630,332820
0,3264,21,False,293387,293170,310540,313780
0,3264,22,False,293401,290550,314610,321080
0,3264,23,False,293157,293100,314870,323720
0,3264,24,False,292657,293110,311340,315740
0,3264,25,False,291806,289180,313980,320140
0,3264,26,False,288822,289610,306680,313180
0,3264,27,False,291151,290310,307680,311210
0,3264,28,False,294696,295720,313110,327450
0,3264,29,False,300747,292660,353200,395570
0,3264,30,False,290280,289120,307610,315160
0,3264,31,False,295433,293530,318060,337920
0,3264,32,False,295422,297060,322210,331030
0,3328,1,False,296752,294930,320360,328380
0,3328,2,False,299525,299560,321820,329240
0,3328,3,False,298213,290970,322729,337790
0,3328,4,False,298252,298620,315810,327880
0,3328,5,False,299294,301520,319050,328660
0,3328,6,False,296164,291740,327410,334720
0,3328,7,False,295057,289700,330850,338580
0,3328,8,False,295764,295090,315570,321040
0,3328,9,False,293092,292340,313320,317540
0,3328,10,False,292495,295999,308040,311350
0,3328,11,False,289072,289690,306320,310860
0,3328,12,False,294687,288550,318690,351300
0,3328,13,False,292676,290810,313220,322549
0,3328,14,False,291082,287090,307960,320110
0,3328,15,False,291266,285410,318250,319790
0,3328,16,False,294310,292410,313030,318950
0,3328,17,False,290751,288100,310590,318160
0,3328,18,False,289907,287910,311030,320590
0,3328,19,False,289804,286930,310110,311430
0,3328,20,False,291626,292110,311660,333060
0,3328,21,False,291802,288920,313360,323930
0,3328,22,False,298341,291340,313660,403050
0,3328,23,False,293278,289790,321290,340980
0,3328,24,False,293375,290570,314520,325020
0,3328,25,False,298561,290520,331450,334320
0,3328,26,False,293457,298020,310740,311940
0,3328,27,False,290152,288840,305550,317420
0,3328,28,False,290808,292380,311020,319200
0,3328,29,False,291942,289940,311999,323250
0,3328,30,False,290957,287780,311370,319620
0,3328,31,False,290860,287230,312050,322500
0,3328,32,False,291181,289310,310630,322750
0,3392,1,False,294664,293750,316130,329240
0,3392,2,False,296612,297850,314420,318330
0,3392,3,False,297462,292040,325160,328010
0,3392,4,False,293591,293090,315120,318110
0,3392,5,False,298540,298080,313010,318500
0,3392,6,False,297399,291180,322930,335920
0,3392,7,False,296782,298270,313030,322070
0,3392,8,False,295444,294040,315700,321050
0,3392,9,False,292501,291641,310651,313090
0,3392,10,False,296471,298520,312310,324170
0,3392,11,False,291264,289680,312470,315000
0,3392,12,False,293996,295780,319340,321190
0,3392,13,False,292991,291930,314840,325760
0,3392,14,False,296024,292600,317610,321800
0,3392,15,False,294885,289520,313380,399020
0,3392,16,False,292629,295420,309980,321960
0,3392,17,False,292827,293290,310680,318780
0,3392,18,False,293393,292260,316940,329870
0,3392,19,False,291117,286230,314570,320680
0,3392,20,False,289921,289050,307970,315460
0,3392,21,False,293829,293920,312850,322710
0,3392,22,False,291361,290250,308460,313030
0,3392,23,False,291376,290360,317130,321610
0,3392,24,False,294855,295590,314650,329350
0,3392,25,False,290916,288520,311490,324590
0,3392,26,False,287520,282450,309370,323530
0,3392,27,False,292559,292960,308300,319430
0,3392,28,False,294096,290900,321430,340880
0,3392,29,False,290890,292770,307310,319260
0,3392,30,False,292795,293780,311910,327250
0,3392,31,False,287433,286590,305490,317410
0,3392,32,False,295246,292310,319130,334339
0,3456,1,False,313013,309690,330400,331990
0,3456,2,False,315438,312170,332430,341070
0,3456,3,False,313636,312570,335960,338810
0,3456,4,False,311531,306340,326310,424260
0,3456,5,False,309770,303780,331760,474960
0,3456,6,False,303382,303069,328090,333090
0,3456,7,False,290199,290430,309970,316330
0,3456,8,False,289816,288000,312140,326070
0,3456,9,False,287776,287760,307660,308520
0,3456,10,False,293683,292290,312780,334400
0,3456,11,False,291440,290090,307530,314840
0,3456,12,False,291041,290770,306420,310630
0,3456,13,False,293915,291080,314830,323110
0,3456,14,False,290404,290590,307610,315520
0,3456,15,False,290791,287630,311740,318510
0,3456,16,False,289385,286990,308760,312730
0,3456,17,False,290946,286510,307720,317060
0,3456,18,False,292291,289470,317730,338200
0,3456,19,False,295137,291480,320340,320590
0,3456,20,False,290058,290030,306170,308300
0,3456,21,False,287902,288520,307800,309280
0,3456,22,False,286967,284969,305790,316470
0,3456,23,False,290095,288100,313320,318060
0,3456,24,False,288420,287110,304250,308430
0,3456,25,False,291783,287230,316140,328810
0,3456,26,False,290493,285470,316720,335640
0,3456,27,False,317784,300890,361230,631630
0,3456,28,False,286938,286960,304880,306230
0,3456,29,False,289439,286190,316740,329220
0,3456,30,False,292022,286470,319580,355890
0,3456,31,False,291137,285800,320200,331410
0,3456,32,False,289962,289080,308190,310420
0,3520,1,False,296353,296750,315990,321540
0,3520,2,False,297152,299791,310859,315420
0,3520,3,False,296039,296280,316740,321720
0,3520,4,False,295563,297000,312770,316450
0,3520,5,False,294558,289790,320310,331450
0,3520,6,False,296060,288460,326150,334800
0,3520,7,False,293139,288790,314630,333530
0,3520,8,False,293287,292880,318050,322320
0,3520,9,False,289827,289690,307660,312460
0,3520,10,False,294447,292910,317630,329860
0,3520,11,False,292913,288080,315860,344990
0,3520,12,False,296220,291220,322730,328470
0,3520,13,False,292185,288870,318790,321820
0,3520,14,False,291522,290220,312060,319150
0,3520,15,False,291281,289290,310410,323750
0,3520,16,False,290816,287490,314580,325140
0,3520,17,False,292379,287990,315130,325120
0,3520,18,False,293880,292909,315030,342100
0,3520,19,False,294655,288030,333511,343220
0,3520,20,False,291125,288820,308330,311000
0,3520,21,False,291874,291340,318230,321890
0,3520,22,False,291454,289610,309690,315240
0,3520,23,False,289177,287910,305230,313090
0,3520,24,False,287456,282930,309700,322880
0,3520,25,False,290112,291050,309260,318580
0,3520,26,False,291153,286930,313150,351250
0,3520,27,False,289323,286750,309210,323750
0,3520,28,False,289669,287720,311890,324760
0,3520,29,False,290410,289360,309600,322660
0,3520,30,False,288938,289670,305900,311210
0,3520,31,False,289962,290500,315560,323490
0,3520,32,False,295736,291930,317390,336470
0,3584,1,False,287306,283329,310030,310581
0,3584,2,False,289045,286090,311750,320730
0,3584,3,False,287351,289850,302770,309890
0,3584,4,False,291114,290040,311960,316590
0,3584,5,False,289708,291770,306920,309650
0,3584,6,False,289411,287950,309300,313440
0,3584,7,False,288390,288360,312990,320350
0,3584,8,False,296695,294820,315280,365410
0,3584,9,False,286483,286270,302790,305500
0,3584,10,False,290058,285960,313820,328410
0,3584,11,False,288926,288410,313240,318990
0,3584,12,False,289148,286430,310500,313440
0,3584,13,False,294288,293660,313400,320590
0,3584,14,False,291746,291620,309670,327320
0,3584,15,False,292039,288660,311390,333190
0,3584,16,False,294250,284400,325410,443200
0,3584,17,False,291569,285730,318730,327320
0,3584,18,False,291050,289350,314430,316290
0,3584,19,False,289208,287910,311040,314160
0,3584,20,False,288341,287500,312770,315320
0,3584,21,False,289742,290470,310350,311870
0,3584,22,False,287714,285310,307090,320930
0,3584,23,False,288115,285830,311310,318400
0,3584,24,False,291026,287140,310810,370780
0,3584,25,False,287865,287300,307530,311080
0,3584,26,False,287776,283120,307070,314820
0,3584,27,False,289646,286940,313800,322230
0,3584,28,False,287295,281430,311940,316520
0,3584,29,False,291724,290360,316580,319660
0,3584,30,False,291225,288260,310140,315690
0,3584,31,False,291122,291590,312470,322320
0,3584,32,False,287505,285290,309590,311261
0,3648,1,False,287174,288000,305670,331260
0,3648,2,False,287909,285190,309300,312180
0,3648,3,False,287598,284920,307590,313440
0,3648,4,False,289762,289240,307610,329450
0,3648,5,False,292140,287780,310530,345490
0,3648,6,False,289947,290670,306670,319990
0,3648,7,False,291798,291770,312150,315990
0,3648,8,False,291449,291650,309770,321750
0,3648,9,False,292378,293100,307400,311100
0,3648,10,False,290752,292699,308470,312610
0,3648,11,False,294266,284520,315560,443660
0,3648,12,False,288760,285460,307930,312430
0,3648,13,False,291571,289530,311920,316480
0,3648,14,False,289827,286810,309560,334470
0,3648,15,False,290976,291110,309560,315690
0,3648,16,False,292147,289680,314800,332000
0,3648,17,False,286716,284980,310380,323570
0,3648,18,False,287863,286580,305940,312640
0,3648,19,False,289328,286730,311110,321830
0,3648,20,False,287090,285020,306690,312560
0,3648,21,False,288594,281570,308660,312250
0,3648,22,False,286651,285330,305970,310310
0,3648,23,False,291332,290660,309640,312500
0,3648,24,False,288632,286690,304230,314180
0,3648,25,False,293479,291360,315240,424260
0,3648,26,False,288036,282990,310900,329640
0,3648,27,False,287211,286700,308190,319710
0,3648,28,False,287168,286410,306260,312380
0,3648,29,False,289955,289840,310100,352010
0,3648,30,False,287240,286330,307320,320950
0,3648,31,False,286655,284080,304910,314540
0,3648,32,False,292529,285749,306579,443150
0,3712,1,False,282878,278970,302050,305410
0,3712,2,False,284234,279500,304380,309060
0,3712,3,False,286424,281510,311900,315220
0,3712,4,False,287643,285430,309000,326960
0,3712,5,False,288293,283120,308190,315220
0,3712,6,False,289232,286850,309500,315850
0,3712,7,False,289882,287650,308210,313550
0,3712,8,False,289949,290370,311840,321660
0,3712,9,False,290524,290110,311470,319860
0,3712,10,False,288453,290410,302960,310220
0,3712,11,False,292905,287080,309410,384700
0,3712,12,False,287330,285860,310750,326700
0,3712,13,False,290065,289550,307960,315650
0,3712,14,False,291202,283570,307560,380920
0,3712,15,False,286855,283180,311420,314780
0,3712,16,False,291957,292040,308210,314160
0,3712,17,False,291167,289430,315810,322100
0,3712,18,False,289539,289620,307530,320100
0,3712,19,False,288783,287510,309230,309750
0,3712,20,False,288995,288520,306180,316230
0,3712,21,False,292976,291850,316500,324470
0,3712,22,False,286761,288060,304810,313040
0,3712,23,False,287828,285660,307370,321160
0,3712,24,False,288654,290180,305890,308620
0,3712,25,False,288814,289140,305860,310960
0,3712,26,False,287463,283370,310570,321310
0,3712,27,False,288219,289910,308580,317070
0,3712,28,False,288049,286700,307100,308770
0,3712,29,False,286836,284390,305770,311390
0,3712,30,False,289059,289180,309860,313950
0,3712,31,False,292463,297230,309950,320250
0,3712,32,False,292358,290390,318130,332550
0,3776,1,False,315685,313170,335520,348280
0,3776,2,False,314475,316260,336470,337700
0,3776,3,False,287166,284840,307700,329380
0,3776,4,False,288606,286740,309100,314400
0,3776,5,False,287974,286660,310930,315321
0,3776,6,False,293074,290620,315800,383880
0,3776,7,False,289062,288470,308950,326010
0,3776,8,False,288179,289660,302820,311720
0,3776,9,False,291863,292660,308160,311090
0,3776,10,False,323842,318600,382440,395170
0,3776,11,False,289382,285110,310860,317730
0,3776,12,False,291872,288839,315950,354340
0,3776,13,False,318916,300470,372000,623239
0,3776,14,False,296804,297750,313040,337990
0,3776,15,False,302930,296520,335790,379230
0,3776,16,False,358393,357090,395250,415700
0,3776,17,False,294052,294760,312950,314490
0,3776,18,False,294213,295240,312590,321000
0,3776,19,False,297039,299440,312790,324710
0,3776,20,False,295117,297970,306700,314940
0,3776,21,False,296961,290890,324190,328370
0,3776,22,False,293658,292790,311210,324140
0,3776,23,False,293916,288810,318280,325260
0,3776,24,False,294832,288560,317320,327840
0,3776,25,False,296255,295360,317801,322460
0,3776,26,False,295688,290320,318880,338889
0,3776,27,False,299439,303230,311390,318750
0,3776,28,False,297078,288980,324440,329739
0,3776,29,False,302951,299630,325600,341430
0,3776,30,False,299039,295510,318900,324300
0,3776,31,False,302009,298400,316830,330030
0,3776,32,False,301828,304450,316570,327440
0,3840,1,False,305884,307450,324830,346570
0,3840,2,False,301283,304170,310220,314900
0,3840,3,False,304486,297320,327760,344070
0,3840,4,False,299957,302741,309040,314630
0,3840,5,False,307899,292230,333300,518340
0,3840,6,False,300026,295590,322340,336560
0,3840,7,False,297211,293830,319310,341210
0,3840,8,False,298761,293610,322590,333740
0,3840,9,False,297821,296340,318550,322660
0,3840,10,False,300162,300720,315210,320710
0,3840,11,False,295293,289600,318440,345220
0,3840,12,False,296460,288860,326140,327820
0,3840,13,False,301669,300610,323530,328320
0,3840,14,False,300001,300840,313460,325190
0,3840,15,False,298774,292710,320120,330170
0,3840,16,False,297576,290020,325660,357530
0,3840,17,False,296963,296470,313690,321760
0,3840,18,False,298276,292550,322840,358440
0,3840,19,False,366256,364760,400080,407860
0,3840,20,False,296534,297780,310320,314710
0,3840,21,False,300041,294920,331460,341180
0,3840,22,False,297672,293580,320010,350180
0,3840,23,False,296395,291160,321550,327139
0,3840,24,False,299194,294440,325340,337550
0,3840,25,False,297170,289590,320680,326380
0,3840,26,False,363798,361960,392000,406080
0,3840,27,False,297401,292220,320190,321350
0,3840,28,False,293665,293820,314360,317370
0,3840,29,False,359589,363440,379700,388640
0,3840,30,False,292491,293660,313080,320610
0,3840,31,False,293668,286280,316340,333030
0,3840,32,False,296971,293431,327430,362160
0,3904,1,False,302483,298270,320600,323870
0,3904,2,False,300697,293940,323500,326650
0,3904,3,False,300010,301810,311080,320040
0,3904,4,False,302397,296130,330020,339330
0,3904,5,False,298124,294330,318130,328080
0,3904,6,False,296850,300310,309730,329600
0,3904,7,False,298717,293310,324050,350780
0,3904,8,False,297359,297920,313420,317330
0,3904,9,False,298703,299280,311280,359870
0,3904,10,False,296416,295700,313520,318980
0,3904,11,False,298278,293890,325720,340340
0,3904,12,False,295523,294660,310140,318960
0,3904,13,False,296244,294130,315380,319550
0,3904,14,False,297601,292240,321960,339530
0,3904,15,False,295804,291760,315240,320320
0,3904,16,False,296063,293360,315940,327660
0,3904,17,False,293766,290710,319500,325710
0,3904,18,False,292578,291960,310700,337350
0,3904,19,False,294889,293090,317820,324750
0,3904,20,False,297480,299070,309720,319870
0,3904,21,False,293833,291970,314230,332300
0,3904,22,False,295088,296000,315050,325160
0,3904,23,False,297104,294670,313321,321570
0,3904,24,False,296029,291390,318260,326040
0,3904,25,False,298029,296020,319660,327020
0,3904,26,False,294647,290510,319560,320690
0,3904,27,False,298605,292590,318890,321140
0,3904,28,False,302461,297890,314840,425250
0,3904,29,False,298456,294090,323230,343110
0,3904,30,False,299547,300090,320460,328510
0,3904,31,False,299235,289870,318860,435350
0,3904,32,False,297446,298870,311990,323670
0,3968,1,False,301203,293810,325350,326550
0,3968,2,False,301792,294620,322710,327480
0,3968,3,False,298957,291840,325610,338910
0,3968,4,False,301325,295650,325340,332790
0,3968,5,False,301760,300910,321010,331450
0,3968,6,False,297596,292670,317230,323430
0,3968,7,False,298751,298890,317430,326420
0,3968,8,False,298770,294390,322410,328910
0,3968,9,False,301205,295940,324640,331040
0,3968,10,False,302278,299770,317110,327390
0,3968,11,False,294906,290490,306130,334140
0,3968,12,False,298743,291000,319910,333550
0,3968,13,False,295304,298780,307850,309700
0,3968,14,False,300245,295670,318370,337980
0,3968,15,False,297703,300570,312190,316920
0,3968,16,False,298512,295310,322110,336600
0,3968,17,False,297632,289920,316580,338200
0,3968,18,False,296927,289910,318320,331200
0,3968,19,False,297712,295080,319070,324830
0,3968,20,False,295160,295940,311450,318160
0,3968,21,False,301239,300420,317680,335380
0,3968,22,False,301788,298910,319890,328960
0,3968,23,False,298563,289950,325900,330160
0,3968,24,False,295396,296620,306070,311020
0,3968,25,False,298725,293510,317740,336370
0,3968,26,False,298765,301410,311360,316840
0,3968,27,False,296520,298270,314800,316670
0,3968,28,False,295882,289480,316390,321090
0,3968,29,False,298253,290980,320320,327220
0,3968,30,False,295758,289440,316200,329820
0,3968,31,False,297154,289550,320090,320320
0,3968,32,False,295686,290150,316750,340780
0,4032,1,False,301540,302550,315920,320360
0,4032,2,False,301735,293560,324780,334450
0,4032,3,False,302444,306040,315400,323920
0,4032,4,False,303916,299110,326650,343700
0,4032,5,False,302802,295970,321580,371550
0,4032,6,False,300554,295620,328260,337590
0,4032,7,False,305854,300780,325500,426730
0,4032,8,False,298629,299640,311430,321680
0,4032,9,False,301597,302710,319050,328330
0,4032,10,False,296822,291620,316830,333050
0,4032,11,False,299125,298180,313290,323370
0,4032,12,False,297523,300290,312710,320510
0,4032,13,False,296995,300040,306840,320460
0,4032,14,False,299231,301490,316180,321920
0,4032,15,False,298402,300630,318500,321710
0,4032,16,False,301891,302570,314950,334500
0,4032,17,False,299722,294030,323050,328380
0,4032,18,False,297741,298710,311130,319879
0,4032,19,False,302175,296170,320420,339520
0,4032,20,False,293478,289070,317080,321430
0,4032,21,False,298427,295910,318320,323420
0,4032,22,False,295276,293499,317520,326890
0,4032,23,False,297631,295030,316210,319870
0,4032,24,False,294818,289580,312290,319830
0,4032,25,False,297046,289380,317680,325390
0,4032,26,False,294829,289070,313860,336430
0,4032,27,False,293958,292140,311280,315360
0,4032,28,False,304326,304190,313540,421390
0,4032,29,False,298500,292380,316500,339370
0,4032,30,False,297566,294530,317000,340560
0,4032,31,False,293801,289940,314110,315620
0,4032,32,False,294664,298280,308110,317250
0,4096,1,False,298190,293450,312300,330180
0,4096,2,False,305281,295161,328280,363270
0,4096,3,False,303294,294830,327410,341290
0,4096,4,False,300649,304010,309600,321080
0,4096,5,False,298519,298850,314830,322960
0,4096,6,False,301168,300220,318470,333140
0,4096,7,False,294716,294000,315060,319920
0,4096,8,False,299281,296700,316250,319690
0,4096,9,False,294589,294310,312760,329020
0,4096,10,False,297922,292161,319880,324410
0,4096,11,False,300273,291720,329230,335540
0,4096,12,False,301177,296030,324600,336440
0,4096,13,False,345175,343180,364860,370760
0,4096,14,False,342618,339510,362380,367350
0,4096,15,False,345546,340210,369350,378610
0,4096,16,False,343112,339639,361820,367360
0,4096,17,False,346456,342120,369940,378340
0,4096,18,False,343365,340830,361870,382730
0,4096,19,False,347642,343950,369210,378080
0,4096,20,False,345331,340630,365440,376820
0,4096,21,False,344278,340940,365580,371860
0,4096,22,False,345702,341900,366390,377560
0,4096,23,False,344750,342380,363330,370160
0,4096,24,False,347482,341740,369440,375390
0,4096,25,False,348554,344730,367680,371270
0,4096,26,False,289930,289640,309750,327690
0,4096,27,False,295048,291340,313870,383090
0,4096,28,False,290681,287440,308530,327990
0,4096,29,False,286022,284880,301120,303930
0,4096,30,False,288113,287840,306780,310760
0,4096,31,False,288160,286370,307140,311620
0,4096,32,False,287906,283700,306130,319580
0,4096,1,False,1374833,302160,4874800,4989800
0,4096,2,False,286919,286710,309580,313730
0,4096,3,False,295501,290350,325130,383351
0,4096,4,False,300992,293330,353810,416740
0,4096,5,False,292902,288070,312730,347530
0,4096,6,False,294903,283450,328520,448880
0,4096,7,False,295287,292970,320510,403100
0,4096,8,False,293702,284610,322650,462310
0,4096,9,False,335838,287020,347610,1016630
0,4096,10,False,388041,296770,1043859,1495311
0,4096,11,False,433641,288800,1159710,2444860
0,4096,12,False,488652,287130,1235199,4282360
0,4096,13,False,542548,289690,1350390,5689100
0,4096,14,False,588196,293300,1431590,6806460
0,4096,15,False,633260,290640,1556640,7978310
0,4096,16,False,680040,288350,1674260,9119640
0,4096,17,False,805476,288300,1818620,12682820
0,4096,18,False,687298,293350,1930210,8749680
0,4096,19,False,896809,287101,1999900,14956810
0,4096,20,False,782645,288411,2136110,11384360
0,4096,21,False,991560,286990,2241030,17341480
0,4096,22,False,880550,286550,2334770,13699539
0,4096,23,False,1075196,285760,2476790,19331139
0,4096,24,False,952197,288080,2586940,15320590
0,4096,25,False,1179547,288360,2685570,21767489
0,4096,26,False,1040472,287040,2825360,17104170
0,4096,27,False,1304980,284550,2925780,24495429
0,4096,28,False,1151604,285750,3029470,18989830
0,4096,29,False,1430085,284090,3156280,26796180
0,4096,30,False,1247809,285190,3313040,21011879
0,4096,31,False,1501473,287460,3454229,28379730
0,4096,32,False,1326068,284830,3633800,22914590
0,4352,1,False,286934,285360,306020,313230
0,4352,2,False,287589,282260,312580,320970
0,4352,3,False,289082,285720,315060,328810
0,4352,4,False,287802,287600,307400,315010
0,4352,5,False,288757,286640,309130,312760
0,4352,6,False,290189,288190,308470,324860
0,4352,7,False,291161,288440,317360,355580
0,4352,8,False,290336,286510,308640,322030
0,4352,9,False,290075,289800,307010,319610
0,4352,10,False,291888,291110,309660,325610
0,4352,11,False,289562,288870,312770,318090
0,4352,12,False,291538,288160,317980,329380
0,4352,13,False,290163,288020,313300,319150
0,4352,14,False,290206,289300,312390,315000
0,4352,15,False,297577,294950,313610,380430
0,4352,16,False,287376,285270,306380,310380
0,4352,17,False,287637,284660,309250,310300
0,4352,18,False,295464,291590,317590,346420
0,4352,19,False,291375,287350,311120,317630
0,4352,20,False,293605,290650,318460,331190
0,4352,21,False,288393,288280,309500,319930
0,4352,22,False,291413,289080,316820,323340
0,4352,23,False,288485,282730,311580,320180
0,4352,24,False,286843,282730,308660,310300
0,4352,25,False,285499,282930,306640,314440
0,4352,26,False,285842,285550,303550,309450
0,4352,27,False,289977,291080,307520,313680
0,4352,28,False,289350,287740,313830,316810
0,4352,29,False,291799,291040,310340,326400
0,4352,30,False,289377,286030,312670,314440
0,4352,31,False,289166,283910,306990,312730
0,4352,32,False,289311,287570,308330,317470
0,4608,1,False,283977,282510,305880,307930
0,4608,2,False,284401,283010,303630,305960
0,4608,3,False,288062,285170,310210,320430
0,4608,4,False,286288,283190,303350,326670
0,4608,5,False,287512,283380,305730,313500
0,4608,6,False,287323,287170,299411,304740
0,4608,7,False,290042,289149,309990,321150
0,4608,8,False,290963,289780,311340,333060
0,4608,9,False,287654,284940,306560,321870
0,4608,10,False,289155,285160,311240,324530
0,4608,11,False,288858,284920,310440,322820
0,4608,12,False,289912,284570,317090,323540
0,4608,13,False,287328,282890,309290,313280
0,4608,14,False,285813,283020,307640,311120
0,4608,15,False,292087,292740,311170,326920
0,4608,16,False,287652,283360,308680,319330
0,4608,17,False,288836,283320,312470,317280
0,4608,18,False,290110,282970,311760,339810
0,4608,19,False,289246,284680,309470,327200
0,4608,20,False,289174,286540,307230,322460
0,4608,21,False,290167,292440,303060,313450
0,4608,22,False,289106,289130,308480,320210
0,4608,23,False,293829,293540,316780,325110
0,4608,24,False,292239,293650,317420,321510
0,4608,25,False,290272,292560,305780,307750
0,4608,26,False,289087,285470,308550,318240
0,4608,27,False,289373,290660,305650,311590
0,4608,28,False,290619,288250,310220,320480
0,4608,29,False,289091,285830,303450,322760
0,4608,30,False,290914,291670,309990,317480
0,4608,31,False,286451,286690,303600,307290
